987102691eb1d11d7f816e67c9184f189a43d289536fda30ebe4b877374393da75c29, Attempt #,Attempt Start,Attempt End,Section #,Q #,Q Type,Q Title,Q Text,Bonus?,Difficulty,Answer,Answer Match,Score,Out Of
4349743d2790cc21a1b3d55bc5fe27a7e4e6757f4486859e3bee66925d6149a6bce91, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,UnChecked,1,1
4349743d2790cc21a1b3d55bc5fe27a7e4e6757f4486859e3bee66925d6149a6bce91, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,UnChecked,0,1
4349743d2790cc21a1b3d55bc5fe27a7e4e6757f4486859e3bee66925d6149a6bce91, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1
4349743d2790cc21a1b3d55bc5fe27a7e4e6757f4486859e3bee66925d6149a6bce91, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,UnChecked,0,1
4349743d2790cc21a1b3d55bc5fe27a7e4e6757f4486859e3bee66925d6149a6bce91, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,Checked,0,1
4349743d2790cc21a1b3d55bc5fe27a7e4e6757f4486859e3bee66925d6149a6bce91, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,Checked,0,1
4349743d2790cc21a1b3d55bc5fe27a7e4e6757f4486859e3bee66925d6149a6bce91, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,UnChecked,0,1
4349743d2790cc21a1b3d55bc5fe27a7e4e6757f4486859e3bee66925d6149a6bce91, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,UnChecked,0,1
4349743d2790cc21a1b3d55bc5fe27a7e4e6757f4486859e3bee66925d6149a6bce91, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,6,T/F,,Something can be both New and Improved,False,1,True,Checked,0,1
4349743d2790cc21a1b3d55bc5fe27a7e4e6757f4486859e3bee66925d6149a6bce91, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,6,T/F,,Something can be both New and Improved,False,1,False,UnChecked,0,1
4349743d2790cc21a1b3d55bc5fe27a7e4e6757f4486859e3bee66925d6149a6bce91, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,John,0,1
4349743d2790cc21a1b3d55bc5fe27a7e4e6757f4486859e3bee66925d6149a6bce91, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,lil Joe,0,1
4349743d2790cc21a1b3d55bc5fe27a7e4e6757f4486859e3bee66925d6149a6bce91, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,UnChecked,0,1
4349743d2790cc21a1b3d55bc5fe27a7e4e6757f4486859e3bee66925d6149a6bce91, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,Checked,0,1
4349743d2790cc21a1b3d55bc5fe27a7e4e6757f4486859e3bee66925d6149a6bce91, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,UnChecked,0,1
4349743d2790cc21a1b3d55bc5fe27a7e4e6757f4486859e3bee66925d6149a6bce91, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,UnChecked,0,1
4349743d2790cc21a1b3d55bc5fe27a7e4e6757f4486859e3bee66925d6149a6bce91, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,UnChecked,0,1
4349743d2790cc21a1b3d55bc5fe27a7e4e6757f4486859e3bee66925d6149a6bce91, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,p,Checked,0,1
4349743d2790cc21a1b3d55bc5fe27a7e4e6757f4486859e3bee66925d6149a6bce91, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,Checked,0,1
4349743d2790cc21a1b3d55bc5fe27a7e4e6757f4486859e3bee66925d6149a6bce91, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,UnChecked,0,1
4349743d2790cc21a1b3d55bc5fe27a7e4e6757f4486859e3bee66925d6149a6bce91, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,UnChecked,0,1
4349743d2790cc21a1b3d55bc5fe27a7e4e6757f4486859e3bee66925d6149a6bce91, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,UnChecked,0,1
48811fc750ab4a9b130f9c6a9cfd9f16c9472615ac8fe983769de1edca6f968caa7f4, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,UnChecked,0,1
48811fc750ab4a9b130f9c6a9cfd9f16c9472615ac8fe983769de1edca6f968caa7f4, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1
48811fc750ab4a9b130f9c6a9cfd9f16c9472615ac8fe983769de1edca6f968caa7f4, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,Checked,0,1
48811fc750ab4a9b130f9c6a9cfd9f16c9472615ac8fe983769de1edca6f968caa7f4, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,UnChecked,0,1
48811fc750ab4a9b130f9c6a9cfd9f16c9472615ac8fe983769de1edca6f968caa7f4, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
48811fc750ab4a9b130f9c6a9cfd9f16c9472615ac8fe983769de1edca6f968caa7f4, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,Checked,0,1
48811fc750ab4a9b130f9c6a9cfd9f16c9472615ac8fe983769de1edca6f968caa7f4, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,UnChecked,0,1
48811fc750ab4a9b130f9c6a9cfd9f16c9472615ac8fe983769de1edca6f968caa7f4, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
48811fc750ab4a9b130f9c6a9cfd9f16c9472615ac8fe983769de1edca6f968caa7f4, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,UnChecked,0,1
48811fc750ab4a9b130f9c6a9cfd9f16c9472615ac8fe983769de1edca6f968caa7f4, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,Checked,0,1
48811fc750ab4a9b130f9c6a9cfd9f16c9472615ac8fe983769de1edca6f968caa7f4, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,UnChecked,0,1
48811fc750ab4a9b130f9c6a9cfd9f16c9472615ac8fe983769de1edca6f968caa7f4, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1
48811fc750ab4a9b130f9c6a9cfd9f16c9472615ac8fe983769de1edca6f968caa7f4, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,Checked,0,1
48811fc750ab4a9b130f9c6a9cfd9f16c9472615ac8fe983769de1edca6f968caa7f4, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,UnChecked,0,1
48811fc750ab4a9b130f9c6a9cfd9f16c9472615ac8fe983769de1edca6f968caa7f4, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,Checked,0,1
48811fc750ab4a9b130f9c6a9cfd9f16c9472615ac8fe983769de1edca6f968caa7f4, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,UnChecked,0,1
48811fc750ab4a9b130f9c6a9cfd9f16c9472615ac8fe983769de1edca6f968caa7f4, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,UnChecked,0,1
48811fc750ab4a9b130f9c6a9cfd9f16c9472615ac8fe983769de1edca6f968caa7f4, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,6,T/F,,Something can be both New and Improved,False,1,True,Checked,0,1
48811fc750ab4a9b130f9c6a9cfd9f16c9472615ac8fe983769de1edca6f968caa7f4, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,6,T/F,,Something can be both New and Improved,False,1,False,UnChecked,0,1
48811fc750ab4a9b130f9c6a9cfd9f16c9472615ac8fe983769de1edca6f968caa7f4, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,My life,0,1
48811fc750ab4a9b130f9c6a9cfd9f16c9472615ac8fe983769de1edca6f968caa7f4, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,My wife,0,1
48811fc750ab4a9b130f9c6a9cfd9f16c9472615ac8fe983769de1edca6f968caa7f4, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,UnChecked,0,1
48811fc750ab4a9b130f9c6a9cfd9f16c9472615ac8fe983769de1edca6f968caa7f4, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,Checked,0,1
48811fc750ab4a9b130f9c6a9cfd9f16c9472615ac8fe983769de1edca6f968caa7f4, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,Checked,0,1
48811fc750ab4a9b130f9c6a9cfd9f16c9472615ac8fe983769de1edca6f968caa7f4, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,UnChecked,0,1
48811fc750ab4a9b130f9c6a9cfd9f16c9472615ac8fe983769de1edca6f968caa7f4, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,UnChecked,0,1
48811fc750ab4a9b130f9c6a9cfd9f16c9472615ac8fe983769de1edca6f968caa7f4, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,p,UnChecked,0,1
48811fc750ab4a9b130f9c6a9cfd9f16c9472615ac8fe983769de1edca6f968caa7f4, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,UnChecked,1,1
48811fc750ab4a9b130f9c6a9cfd9f16c9472615ac8fe983769de1edca6f968caa7f4, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,UnChecked,1,1
48811fc750ab4a9b130f9c6a9cfd9f16c9472615ac8fe983769de1edca6f968caa7f4, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,UnChecked,1,1
48811fc750ab4a9b130f9c6a9cfd9f16c9472615ac8fe983769de1edca6f968caa7f4, 1,1/13/2026 9:59 AM,1/13/2026 10:01 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,Checked,1,1
39263f16e4058ca35b84885fba7bd4931dfe3ed4f1701a62c7b520832afae5bf90852, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,UnChecked,0,1
39263f16e4058ca35b84885fba7bd4931dfe3ed4f1701a62c7b520832afae5bf90852, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1
39263f16e4058ca35b84885fba7bd4931dfe3ed4f1701a62c7b520832afae5bf90852, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,UnChecked,0,1
39263f16e4058ca35b84885fba7bd4931dfe3ed4f1701a62c7b520832afae5bf90852, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,Checked,0,1
39263f16e4058ca35b84885fba7bd4931dfe3ed4f1701a62c7b520832afae5bf90852, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,Checked,0,1
39263f16e4058ca35b84885fba7bd4931dfe3ed4f1701a62c7b520832afae5bf90852, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,UnChecked,0,1
39263f16e4058ca35b84885fba7bd4931dfe3ed4f1701a62c7b520832afae5bf90852, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,UnChecked,0,1
39263f16e4058ca35b84885fba7bd4931dfe3ed4f1701a62c7b520832afae5bf90852, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
39263f16e4058ca35b84885fba7bd4931dfe3ed4f1701a62c7b520832afae5bf90852, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,UnChecked,0,1
39263f16e4058ca35b84885fba7bd4931dfe3ed4f1701a62c7b520832afae5bf90852, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,Checked,0,1
39263f16e4058ca35b84885fba7bd4931dfe3ed4f1701a62c7b520832afae5bf90852, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,UnChecked,0,1
39263f16e4058ca35b84885fba7bd4931dfe3ed4f1701a62c7b520832afae5bf90852, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1
39263f16e4058ca35b84885fba7bd4931dfe3ed4f1701a62c7b520832afae5bf90852, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,Checked,0,1
39263f16e4058ca35b84885fba7bd4931dfe3ed4f1701a62c7b520832afae5bf90852, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,UnChecked,0,1
39263f16e4058ca35b84885fba7bd4931dfe3ed4f1701a62c7b520832afae5bf90852, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,UnChecked,1,1
39263f16e4058ca35b84885fba7bd4931dfe3ed4f1701a62c7b520832afae5bf90852, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,UnChecked,1,1
39263f16e4058ca35b84885fba7bd4931dfe3ed4f1701a62c7b520832afae5bf90852, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,Checked,1,1
39263f16e4058ca35b84885fba7bd4931dfe3ed4f1701a62c7b520832afae5bf90852, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,6,T/F,,Something can be both New and Improved,False,1,True,UnChecked,1,1
39263f16e4058ca35b84885fba7bd4931dfe3ed4f1701a62c7b520832afae5bf90852, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,6,T/F,,Something can be both New and Improved,False,1,False,Checked,1,1
39263f16e4058ca35b84885fba7bd4931dfe3ed4f1701a62c7b520832afae5bf90852, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,Bolo,0,1
39263f16e4058ca35b84885fba7bd4931dfe3ed4f1701a62c7b520832afae5bf90852, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,Gnee,0,1
39263f16e4058ca35b84885fba7bd4931dfe3ed4f1701a62c7b520832afae5bf90852, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,Checked,1,1
39263f16e4058ca35b84885fba7bd4931dfe3ed4f1701a62c7b520832afae5bf90852, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,UnChecked,1,1
39263f16e4058ca35b84885fba7bd4931dfe3ed4f1701a62c7b520832afae5bf90852, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,UnChecked,0,1
39263f16e4058ca35b84885fba7bd4931dfe3ed4f1701a62c7b520832afae5bf90852, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,Checked,0,1
39263f16e4058ca35b84885fba7bd4931dfe3ed4f1701a62c7b520832afae5bf90852, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,UnChecked,0,1
39263f16e4058ca35b84885fba7bd4931dfe3ed4f1701a62c7b520832afae5bf90852, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,p,UnChecked,0,1
39263f16e4058ca35b84885fba7bd4931dfe3ed4f1701a62c7b520832afae5bf90852, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,UnChecked,1,1
39263f16e4058ca35b84885fba7bd4931dfe3ed4f1701a62c7b520832afae5bf90852, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,Checked,1,1
39263f16e4058ca35b84885fba7bd4931dfe3ed4f1701a62c7b520832afae5bf90852, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,UnChecked,1,1
39263f16e4058ca35b84885fba7bd4931dfe3ed4f1701a62c7b520832afae5bf90852, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,UnChecked,1,1
5748992d59e12864ff0e83cb56bcfa1c0bba7ef6363d80a86ab5288f25c68ed7fc3a5, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,UnChecked,0,1
5748992d59e12864ff0e83cb56bcfa1c0bba7ef6363d80a86ab5288f25c68ed7fc3a5, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1
5748992d59e12864ff0e83cb56bcfa1c0bba7ef6363d80a86ab5288f25c68ed7fc3a5, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,UnChecked,0,1
5748992d59e12864ff0e83cb56bcfa1c0bba7ef6363d80a86ab5288f25c68ed7fc3a5, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,Checked,0,1
5748992d59e12864ff0e83cb56bcfa1c0bba7ef6363d80a86ab5288f25c68ed7fc3a5, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,Checked,0,1
5748992d59e12864ff0e83cb56bcfa1c0bba7ef6363d80a86ab5288f25c68ed7fc3a5, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,UnChecked,0,1
5748992d59e12864ff0e83cb56bcfa1c0bba7ef6363d80a86ab5288f25c68ed7fc3a5, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,UnChecked,0,1
5748992d59e12864ff0e83cb56bcfa1c0bba7ef6363d80a86ab5288f25c68ed7fc3a5, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
5748992d59e12864ff0e83cb56bcfa1c0bba7ef6363d80a86ab5288f25c68ed7fc3a5, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,UnChecked,0,1
5748992d59e12864ff0e83cb56bcfa1c0bba7ef6363d80a86ab5288f25c68ed7fc3a5, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,Checked,0,1
5748992d59e12864ff0e83cb56bcfa1c0bba7ef6363d80a86ab5288f25c68ed7fc3a5, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,UnChecked,0,1
5748992d59e12864ff0e83cb56bcfa1c0bba7ef6363d80a86ab5288f25c68ed7fc3a5, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1
5748992d59e12864ff0e83cb56bcfa1c0bba7ef6363d80a86ab5288f25c68ed7fc3a5, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,Checked,0,1
5748992d59e12864ff0e83cb56bcfa1c0bba7ef6363d80a86ab5288f25c68ed7fc3a5, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,UnChecked,0,1
5748992d59e12864ff0e83cb56bcfa1c0bba7ef6363d80a86ab5288f25c68ed7fc3a5, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,Checked,0,1
5748992d59e12864ff0e83cb56bcfa1c0bba7ef6363d80a86ab5288f25c68ed7fc3a5, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,UnChecked,0,1
5748992d59e12864ff0e83cb56bcfa1c0bba7ef6363d80a86ab5288f25c68ed7fc3a5, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,UnChecked,0,1
5748992d59e12864ff0e83cb56bcfa1c0bba7ef6363d80a86ab5288f25c68ed7fc3a5, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,6,T/F,,Something can be both New and Improved,False,1,True,UnChecked,1,1
5748992d59e12864ff0e83cb56bcfa1c0bba7ef6363d80a86ab5288f25c68ed7fc3a5, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,6,T/F,,Something can be both New and Improved,False,1,False,Checked,1,1
5748992d59e12864ff0e83cb56bcfa1c0bba7ef6363d80a86ab5288f25c68ed7fc3a5, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,Camila Gomez-Cabello Vazquez,0,1
5748992d59e12864ff0e83cb56bcfa1c0bba7ef6363d80a86ab5288f25c68ed7fc3a5, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,Jeff,0,1
5748992d59e12864ff0e83cb56bcfa1c0bba7ef6363d80a86ab5288f25c68ed7fc3a5, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,UnChecked,0,1
5748992d59e12864ff0e83cb56bcfa1c0bba7ef6363d80a86ab5288f25c68ed7fc3a5, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,Checked,0,1
5748992d59e12864ff0e83cb56bcfa1c0bba7ef6363d80a86ab5288f25c68ed7fc3a5, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,UnChecked,0,1
5748992d59e12864ff0e83cb56bcfa1c0bba7ef6363d80a86ab5288f25c68ed7fc3a5, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,Checked,0,1
5748992d59e12864ff0e83cb56bcfa1c0bba7ef6363d80a86ab5288f25c68ed7fc3a5, 1,1/13/2026 10:00 AM,1/13/2026 10:02 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,UnChecked,0,1
